movie_id,cast_data,crew_data
27573,Gerard Butler|Milo Boyd|0~~Jennifer Aniston|Nicole Hurley|1~~Gio Perez|Uncle Sam|2~~Siobhan Fallon|Teresa|3~~Joel Garland|Dwight|4~~Jason Kolotouros|Gelman|5~~Matt Malloy|Gary|6~~Jason Sudeikis|Stewart|7~~Adam Rose|Jimmy|8~~Christine Baranski|Kitty Hurley|9~~Dorian Missick|Bobby Jenkins|10~~David Costabile|Arthur|11~~Lynda Gravatt|Judge|12~~Peter Greene|Earl Mahler|13~~Jeff Garlin|Sid|14~~Charlie Hewson|Rich Guy|15~~Charles Techman|Track Vet|16~~Lou Sumrall|Bone|17,Director|Andy Tennant|Directing~~Producer|Neal H. Moritz|Production~~Executive Producer|Ryan Kavanaugh|Production~~Executive Producer|Ori Marmur|Production~~Executive Producer|Wink Mordaunt|Production~~Director of Photography|Oliver Bokelberg|Camera~~Editor|Troy Takaki|Editing~~Production Design|Jane Musky|Art~~Casting|Kathleen Chopin|Production~~Music|George Fenton|Sound~~Writer|Sarah Maur Thorp|Writing
819,,Director|Barry Levinson|Directing~~Producer|Steve Golin|Production~~Producer|Barry Levinson|Production~~Producer|Lorenzo Carcaterra|Production~~Executive Producer|Peter Giuliano|Production~~Screenplay|Barry Levinson|Writing~~Director of Photography|Michael Ballhaus|Camera~~Original Music Composer|John Williams|Sound~~Editor|Stu Linder|Editing~~Production Design|Kristi Zea|Art~~Costume Design|Gloria Gresham|Costume & Make-Up~~Casting|Louis DiGiaimo|Production~~Art Direction|Tim Galvin|Art~~Novel|Lorenzo Carcaterra|Writing~~Set Decoration|Beth A. Rubino|Art
1369,Sylvester Stallone|John J. Rambo|0~~Richard Crenna|Col. Samuel Trautman|1~~Charles Napier|Marshall Murdock|2~~Steven Berkoff|Lt. Col. Podovsky|3~~Julia Nickson|Co Bao|4~~George Cheung|Capt Vinh|5~~Andy Wood|Banks|6~~William Ghent|Capt. Vinh|7~~Voyo Goric|Sgt. Yushin|8~~Dana Lee|Gunboat captain|9~~Martin Kove|Ericson|10~~Baoan Coleman|Gunboat captain II|11~~Steve Williams|Lifer|12~~Don Collins|POW #1|13~~Christopher Grant|POW #2|14~~Alain Hocquenghem|P.O.W. #4|15~~William Rothlein|P.O.W. #5|16~~Tony Munafo|Prison Guard|17~~Tom Gehrke|Russian Pilot|18,Director|George P. Cosmatos|Directing~~Producer|Buzz Feitshans|Production~~Screenplay|James Cameron|Writing~~Screenplay|Sylvester Stallone|Writing~~Director of Photography|Jack Cardiff|Camera~~Original Music Composer|Jerry Goldsmith|Sound~~Editor|Mark Goldblatt|Editing~~Editor|Mark Helfrich|Editing~~Editor|Larry Bock|Editing~~Production Design|Bill Kenney|Art~~Costume Design|Tom Bronson|Costume & Make-Up~~Casting|Rhonda Young|Production~~Set Decoration|William Ladd Skinner|Art~~Makeup Artist|Leonard Engelman|Costume & Make-Up~~Music Editor|Kenneth Hall|Sound~~Supervising Sound Editor|Fred J. Brown|Sound~~Special Effects Coordinator|Thomas L. Fisher|Crew~~Set Decoration|Sig Tingloff|Art
9623,Demi Moore|Annie Laird|0~~Alec Baldwin|Teacher|1~~Joseph Gordon-Levitt|Oliver Laird|2~~Anne Heche|Juliet|3~~James Gandolfini|Eddie|4~~Lindsay Crouse|Tallow|5~~Tony Lo Bianco|Louie Boffano|6~~Michael Constantine|Judge Weitzel|7~~Matt Craven|Boone|8~~Todd Susman|Bozeman|9~~Michael Rispoli|Joseph Boffano|10~~Julie Halston|Inez|11~~Frank Adonis|DeCicco|12~~Matthew Cowles|Rodney|13~~Polly Adams|Forewoman|14,Director|Brian Gibson|Directing~~Producer|Irwin Winkler|Production~~Producer|Rob Cowan|Production~~Executive Producer|Patrick McCormick|Production~~Screenplay|Ted Tally|Writing~~Director of Photography|Jamie Anderson|Camera~~Original Music Composer|James Newton Howard|Sound~~Editor|Robert M. Reitano|Editing~~Costume Design|Colleen Atwood|Costume & Make-Up~~Novel|George Dawes Green|Writing
10895,Mel Blanc|Gideon|0~~Don Brodie|Carnival Barkers|1~~Walter Catlett|John Worthington Foulfellow|2~~Marion Darlington|Birds|3~~Frankie Darro|Lampwick|4~~Cliff Edwards|Jiminy Cricket|5~~Dickie Jones|Pinocchio|6~~Charles Judels|Stromboli|7~~Clarence Nash|Figaro|8~~Patricia Page|Marionettes|9~~Christian Rub|Geppetto|10~~Evelyn Venable|Blue Fairy|11,
834,,Director|Len Wiseman|Directing~~Producer|Tom Rosenberg|Production~~Producer|Kevin Grevioux|Production~~Producer|Gary Lucchesi|Production~~Executive Producer|Terry McKay|Production~~Executive Producer|James McQuaide|Production~~Executive Producer|Danny McBride|Production~~Screenplay|Danny McBride|Writing~~Director of Photography|Simon Duggan|Camera~~Original Music Composer|Marco Beltrami|Sound~~Editor|Nicolas De Toth|Editing~~Production Design|Patrick Tatopoulos|Art~~Costume Design|Wendy Partridge|Costume & Make-Up~~Casting|Deborah Aquila|Production~~Casting|Jennifer L. Smith|Production~~Casting|Tricia Wood|Production~~Art Direction|Chris August|Art~~Set Decoration|Lin MacDonald|Art
228066,James McAvoy|Victor Von Frankenstein|0~~Daniel Radcliffe|Igor|1~~Jessica Brown Findlay|Lorelei|2~~Andrew Scott|Roderick Turpin|3~~Charles Dance|Frankenstein|4~~Louise Brealey|Sexy Society Girl|5~~Mark Gatiss|Dettweiler|6~~Freddie Fox|Finnegan|7~~Callum Turner|Alistair|8~~Daniel Mays|Barnaby|9~~Spencer Wilding|Nathaniel / Prometheus 2|10~~Guillaume Delaunay|Prometheus 1|11~~Valene Kane|Mrs. Winthrop|12~~Alistair Petrie|Chief Inspector|13~~Bronson Webb|Rafferty|14~~Adrian Schiller|Dr. Clive|15,
711,,Director|Gus Van Sant|Directing~~Producer|Sean Connery|Production~~Producer|Jonathan King|Production~~Producer|Laurence Mark|Production~~Screenplay|Mike Rich|Writing~~Director of Photography|Harris Savides|Camera~~Editor|Valdís Óskarsdóttir|Editing~~Music|Bill Brown|Sound
10468,,Director|Betty Thomas|Directing~~Producer|Celia D. Costas|Production~~Executive Producer|Jenno Topping|Production~~Screenplay|Susannah Grant|Writing~~Director of Photography|Declan Quinn|Camera~~Editor|Peter Teschner|Editing~~Music|Richard Gibbs|Sound
10027,,Director|Louis Leterrier|Directing~~Producer|Luc Besson|Production~~Producer|Jet Li|Production~~Producer|Pierre Spengler|Production~~Executive Producer|Bernard Grenet|Production~~Director of Photography|Pierre Morel|Camera~~Original Music Composer|Massive Attack|Sound~~Editor|Nicolas Trembasiewicz|Editing~~Production Design|Jacques Bufnoir|Art~~Costume Design|Olivier Bériot|Costume & Make-Up~~Casting|Nathalie Cheron|Production~~Casting|Suzanne M. Smith|Production~~Art Direction|Fiona Riddick|Art~~Author|Luc Besson|Writing~~Hair Department Head|Frédérique Arguello|Costume & Make-Up~~Special Effects Supervisor|Philippe Hubin|Visual Effects~~Special Effects Coordinator|Jean-Christophe Magnaud|Crew~~Costume Supervisor|Carole K. Millar|Costume & Make-Up
11812,Cameron Diaz|Christina Walters|0~~Christina Applegate|Courtney Rockcliffe|1~~Thomas Jane|Peter Donahue|2~~Selma Blair|Jane Burns|3~~Jason Bateman|Roger Donahue|4~~Parker Posey|Judy Webb|5~~Frank Grillo|Andy|6~~Eddie McClintock|Michael|7~~James Mangold|Dr. Greg|8~~Georgia Engel|Vera|9~~Johnathon Schaech|Leather Coat Guy|10,
37233,Tom Cruise|Mitch McDeere|0~~Jeanne Tripplehorn|Abby McDeere|1~~Gene Hackman|Avery Tolar|2~~Holly Hunter|Tammy Hemphill|3~~Ed Harris|Wayne Tarrance|4~~Hal Holbrook|Oliver Lambert|5~~Jerry Hardin|Royce McKnight|6~~David Strathairn|Ray McDeere|7~~Terry Kinney|Lamar Quinn|8~~Wilford Brimley|William Devasher|9~~Sullivan Walker|Thomas Abanks|10~~Gary Busey|Eddie Lomax|11~~Steven Hill|F. Denton Voyles|12~~Margo Martindale|Nina Huff|13~~Paul Sorvino|Tommy Morolto|14~~Joe Viterelli|Joey Morolto|15~~Jerry Weintraub|Sonny Capps|16~~Tobin Bell|The Nordic Man|17~~Dean Norris|The Squat Man|18~~Barbara Garrick|Kay Quinn|19~~Jonathan Kaplan|Lawyer Recruiter|20~~John Beal|Nathan Locke|21,Director|Sydney Pollack|Directing~~Producer|John Davis|Production~~Producer|Sydney Pollack|Production~~Producer|Scott Rudin|Production~~Executive Producer|Michael Hausman|Production~~Executive Producer|Lindsay Doran|Production~~Screenplay|Robert Towne|Writing~~Screenplay|David Rayfiel|Writing~~Screenplay|David Rabe|Writing~~Director of Photography|John Seale|Camera~~Editor|William Steinkamp|Editing~~Editor|Fredric Steinkamp|Editing~~Production Design|Richard Macdonald|Art~~Costume Design|Ruth Myers|Costume & Make-Up~~Casting|David Rubin|Production~~Art Direction|John Willett|Art~~Novel|John Grisham|Writing~~Music|Dave Grusin|Sound~~Set Decoration|Casey Hallenbeck|Art
37950,,Director|Burr Steers|Directing~~Producer|Marc Platt|Production~~Screenplay|Lewis Colick|Writing~~Screenplay|Craig Pearce|Writing~~Writer|Lewis Colick|Writing~~Writer|Craig Pearce|Writing~~Visual Effects Art Director|Sagar Patil|Crew~~First Assistant Camera|Stewart Whelan|Camera
27582,,Director|Simon West|Directing~~Producer|William Chartoff|Production~~Producer|David Winkler|Production~~Producer|René Besson|Production~~Screenplay|Richard Wenk|Writing~~Screenplay|Karl Gajdusek|Writing~~Director of Photography|Eric Schmidt|Camera~~Original Music Composer|Mark Isham|Sound~~Production Design|Richard Lassalle|Art~~Costume Design|Christopher Lawrence|Costume & Make-Up~~Casting|Cathy Sandrich|Production~~Casting|Lisa Mae Fincannon|Production~~Set Decoration|Leonard R. Spears|Art~~Steadicam Operator|Jacques Jouffret|Camera~~Music Editor|Jon Mooney|Sound~~Still Photographer|Patti Perret|Camera~~Music Editor|Shannon Erbe|Sound~~Script Supervisor|Amy Sanderson|Directing~~Key Hair Stylist|Yolanda Mercadel|Costume & Make-Up~~Compositors|Brian N. Bentley|Crew
64688,Channing Tatum|Jenko|0~~Jonah Hill|Schmidt|1~~Brie Larson|Molly Tracey|2~~Dave Franco|Eric Molson|3~~Ellie Kemper|Ms. Griggs|4~~Ice Cube|Capt. Dickson|5~~Nick Offerman|Captain|6~~Rob Riggle|Mr. Walters|7~~Jake Johnson|Principal Dadier|9~~Holly Robinson Peete|Officer Judy Hoffs|10~~Johnny Pemberton|Delroy|11~~Caroline Aaron|Annie Schmidt|12~~Joe Chrest|David Schmidt|13~~Dakota Johnson|Fugazy|14~~Johnny Simmons|Billiam Willingham|15~~Candi Brooks|VW Bug Driver|16~~Valerie Tian|Burns|17~~Johnny Depp|Officer Tom Hanson (uncredited)|18~~Peter DeLuise|Officer Doug Penhall (uncredited)|19,
509,,Director|Roger Michell|Directing~~Producer|Duncan Kenworthy|Production~~Screenplay|Richard Curtis|Writing~~Director of Photography|Michael Coulter|Camera~~Original Music Composer|Trevor Jones|Sound~~Editor|Nick Moore|Editing~~Production Design|Stuart Craig|Art~~Costume Design|Shuna Harwood|Costume & Make-Up~~Casting|Mary Selway|Production~~Special Effects|Dave Crownshaw|Crew~~Stunts|Nick Gillard|Crew
7443,Mel Gibson|Rocky (Voice)|0~~Miranda Richardson|Mrs. Tweedy|1~~Timothy Spall|Nick|2~~Imelda Staunton|Bunty|3~~Jane Horrocks|Babs|4~~Phil Daniels|Fetcher|5~~Lynn Ferguson|Mac|6~~Tony Haygarth|Mr. Tweedy|7~~Julia Sawalha|Ginger|8~~Benjamin Whitrow|Fowler|9~~John Sharian|Circus Man|10~~Jo Allen|Additional Chicken|11~~Lisa Kay|Additional Chicken|12~~Laura Strachan|Additional Chicken|13,
5966,Ben Stiller|Reuben Feffer|0~~Jennifer Aniston|Polly Prince|1~~Philip Seymour Hoffman|Sandy Lyle|2~~Debra Messing|Lisa Kramer|3~~Alec Baldwin|Stan Indursky|4~~Hank Azaria|Claude|5~~Bryan Brown|Leland Van Lew|6~~Michele Lee|Vivian Feffer|7~~Bob Dishy|Irving Feffer|8~~Missi Pyle|Roxanne|9~~Jsu Garcia|Javier|10~~Judah Friedlander|Dustin|11~~Kevin Hart|Vic|12~~Masi Oka|Wonsuk|13~~Kym Whitley|Gladys|14~~Amy Hohn|Cheryl|15~~Nathan Dean|Mitch|16~~Cheryl Hines|Catering Manager|17~~Caroline Aaron|Wedding Coordinator|18~~Christina Kirk|Party Hostess|19~~Todd Stashwick|Security Officer|20~~Robb Skyler|Basketball Player|21~~Edward Conna|Basketball Player|22~~Bruce Nozick|Executive Chef|23~~Gustavo Vargas|Salsa Dancer|24,
11066,,Director|Reginald Hudlin|Directing~~Producer|Brian Grazer|Production~~Screenplay|Barry W. Blaustein|Writing~~Director of Photography|Woody Omens|Camera~~Original Music Composer|Marcus Miller|Sound~~Editor|John R. Carter|Editing
136795,Sandra Bullock|Sarah Ashburn|0~~Melissa McCarthy|Shannon Mullins|1~~Demián Bichir|Hale|2~~Michael Rapaport|Jason Mullins|3~~Taran Killam|Adam|4~~Marlon Wayans|Levy|5~~Andy Buckley|Robin|6~~Bill Burr|Mark Mullins|7~~Steve Bannos|Wayne|8~~Jane Curtin|Mrs. Mullins|9~~Spoken Reasons|Rojas|10~~Dan Bakkedahl|Craig|11~~Thomas F. Wilson|Captain Woods|12~~Tony Hale|The John|13~~Joey McIntyre|Peter Mullins|14~~Michael Tucci|Mr. Mullins|15~~Nate Corddry|Michael Mullins|16~~Zach Woods|Paramedic|17~~Jamie Denbo|Beth|18~~Jessica Chaffin|Gina|19~~Katie Dippold|ER Nurse|20~~John Franchi|Bar Patron (uncredited)|21~~Kaitlin Olson|Tatiana|22,Director|Paul Feig|Directing~~Producer|Jenno Topping|Production~~Producer|Peter Chernin|Production~~Executive Producer|Michele Imperato|Production~~Executive Producer|Paul Feig|Production~~Executive Producer|Dylan Clark|Production~~Director of Photography|Robert D. Yeoman|Camera~~Original Music Composer|Michael Andrews|Sound~~Editor|Brent White|Editing~~Editor|Jay Deuby|Editing~~Production Design|Jefferson Sage|Art~~Costume Design|Catherine Marie Thomas|Costume & Make-Up~~Set Decoration|Kyra Friedman|Art~~Writer|Katie Dippold|Writing
8095,,Director|Joseph L. Mankiewicz|Directing~~Producer|Walter Wanger|Production~~Executive Producer|Peter Levathes|Production~~Screenplay|Joseph L. Mankiewicz|Writing~~Screenplay|Sidney Buchman|Writing~~Screenplay|Ranald MacDougall|Writing~~Director of Photography|Leon Shamroy|Camera~~Original Music Composer|Alex North|Sound~~Editor|Dorothy Spencer|Editing~~Production Design|John DeCuir|Art~~Costume Design|Vittorio Nino Novarese|Costume & Make-Up~~Costume Design|Renié|Costume & Make-Up~~Art Direction|Jack Martin Smith|Art~~Art Direction|Herman A. Blumenthal|Art~~Art Direction|Hilyard M. Brown|Art~~Sound Recordist|Murray Spivack|Crew~~Set Designer|Giovanni Natalucci|Art
87826,Salma Hayek|Bella Flores|0~~Kevin James|Scott Voss|1~~Henry Winkler|Marty|2~~Joe Rogan|Joe Rogan|3~~Reggie Lee|Mr. De La Cruz|4~~Greg Germann|Principal Becher|5~~Bas Rutten|Niko|6~~Charice|Malia De La Cruz|7~~Nicholas R. Grava|Jacob|8~~Frank Coraci|Disoriented Gym Patron|9~~Olivia Jordan|Ring Girl|10~~Nikki Tyler-Flynn|Molie Streb|11~~Rich Manley|Male Receptionist (uncredited)|12~~Jason Sandler|High School Student|13,Director|Frank Coraci|Directing~~Producer|Kevin James|Production~~Producer|Jeff Sussman|Production~~Executive Producer|Marty P. Ewing|Production~~Director of Photography|Phil Meheux|Camera~~Original Music Composer|Rupert Gregson-Williams|Sound~~Editor|Scott Hill|Editing~~Production Design|Perry Andelin Blake|Art~~Costume Design|Hope Hanafin|Costume & Make-Up~~Casting|Justine Baddeley|Production~~Casting|Kim Davis-Wagner|Production~~Art Direction|Alan Au|Art~~Dialogue Editor|Victoria Rose Sampson|Editing~~Writer|Kevin James|Writing~~Writer|Allan Loeb|Writing~~Supervising Sound Editor|Michael Hilkene|Sound~~Supervising Sound Editor|Odin Benitez|Sound~~Writer|Rock Reuben|Writing~~Production Office Assistant|Gino Falsetto|Crew~~Stunt Coordinator|Garrett Warren|Crew
11560,Ashley Judd|Claire Chapman|0~~Morgan Freeman|Charlie Grimes|1~~Jim Caviezel|Tom Kubik / Sgt. Ron Chapman|2~~Amanda Peet|Jackie|3~~Adam Scott|1st Lt. Terence Embry|4~~Bruce Davison|Brig. Gen. Bill Marks|5~~Tom Bower|FBI Agent Mullins|6~~Juan Carlos Hernández|Maj. James Hernandez|7~~Michael Gaston|Maj. Lucas Waldron|8~~Jude Ciccolella|Col. Farrell|9~~Emilio Rivera|Salvadoran Man|10~~Michael Shannon|Troy Abbott|11~~Dawn Hudson|Lt. Col. LaPierre|12~~John Billingsley|Lie Detector Coach|13~~Dendrie Taylor|Lola|14~~Paula Jai Parker|Gracie|15~~John Apicella|Franklin|16~~Florence Regina|Nurse|17~~Julie Remala|Lisa Stenstrom|18~~Kyle T. Heffner|San Francisco Judge|19~~Joe Mazza|San Francisco D. A.|20~~Jesse Beaton|Ramona|21~~Maureen McVerry|Female Attorney|22~~Jake Gentry|Male Attorney|23~~Alex Nesic|Bailiff|24,Director|Carl Franklin|Directing~~Producer|Arnon Milchan|Production~~Producer|Janet Yang|Production~~Producer|Jesse Beaton|Production~~Screenplay|Yuri Zeltser|Writing~~Director of Photography|Theo van de Sande|Camera~~Editor|Carole Kravetz|Editing~~Production Design|Paul Peters|Art~~Casting|Mali Finn|Production~~Music|Graeme Revell|Sound~~Stunts|Jophery C. Brown|Crew~~Stunts|Troy Brown|Crew~~Stunt Coordinator|Bob Brown|Crew~~Stunts|Gregory J. Barnett|Crew
25189,Barbra Streisand|Rose Morgan|0~~Jeff Bridges|Gregory Larkin|1~~Lauren Bacall|Hannah Morgan|2~~George Segal|Henry Fine|3~~Mimi Rogers|Claire|4~~Pierce Brosnan|Alex|5~~Brenda Vaccaro|Doris|6~~Elle Mcpherson|Candy|7,Director|Barbra Streisand|Directing~~Writer|Gérard Oury|Writing
2637,Richard Gere|John Klein|0~~Laura Linney|Connie Mills|1~~Will Patton|Gordon Smallwood|2~~Bob Tracey|Cyrus Bills|3~~Debra Messing|Mary Klein|4~~Tom Stoviak|Brian|5~~David Eigenberg|Ed Fleischman|6~~Bill Laing|Indrid Cold|7~~Alan Bates|Alexander Leek|8~~Ron Emanuel|Washington Post Reporter|9~~Yvonne Erickson|Dr. McElroy|10~~Scott Nunnally|Orderly|11~~Harris Mackenzie|TV Journalist|12~~Zachary Mott|Otto|13~~Ann McDonough|Lucy Griffin|14~~Shane Callahan|Nat Griffin|15~~Nesbitt Blaisdell|Chief Josh Jarrett|16~~Dan Callahan|C.J.|17~~Christin Frame|Holly|18~~Rohn Thomas|Dr. Williams|19~~Susan Nicholas|News Anchor #1|20~~Tim Hartman|Sonny|21~~Jennifer Martin|Coffee Shop Cashier|22~~Mark Pellington|Bartender / Indrid Cold (voice)|23~~Murphy Dunne|Gov. Rob McCallum|24,Director|Mark Pellington|Directing~~Producer|Tom Rosenberg|Production~~Producer|Gary Lucchesi|Production~~Producer|Gary W. Goldstein|Production~~Screenplay|Richard Hatem|Writing~~Director of Photography|Fred Murphy|Camera~~Editor|Brian Berdan|Editing~~Production Design|Richard Hoover|Art~~Costume Design|Susan Lyall|Costume & Make-Up~~Casting|Sheila Jaffe|Production~~Casting|Georgianne Walken|Production~~Art Direction|Troy Sizemore|Art~~Novel|John A. Keel|Writing~~Set Decoration|Diana Stoughton|Art~~Stunt Coordinator|Dick Ziker|Crew~~Still Photographer|Melissa Moseley|Camera~~Steadicam Operator|John S. Moyer|Camera~~Script Supervisor|Patricia A. Fullerton|Directing~~Production Sound Mixer|Pud Cusack|Sound
18480,Sacha Baron Cohen|Bruno|0~~Richard Bey|Himself|1~~Ron Paul|Himself|2~~Gustaf Hammarsten|Lutz|3~~Clifford Bañagale|Diesel|4~~Josh Meyers|Kookus|5~~Chris Martin|Himself|6~~Elton John|Himself|7~~Slash|Himself|8~~Bono|Himself|9~~Harrison Ford|Himself|10,Director|Larry Charles|Directing~~Producer|Sacha Baron Cohen|Production~~Producer|Dan Mazer|Production~~Producer|Jay Roach|Production~~Executive Producer|Anthony Hines|Production~~Screenplay|Sacha Baron Cohen|Writing~~Screenplay|Anthony Hines|Writing~~Screenplay|Dan Mazer|Writing~~Story|Sacha Baron Cohen|Writing~~Story|Anthony Hines|Writing~~Story|Peter Baynham|Writing~~Director of Photography|Anthony Hardwick|Camera~~Director of Photography|Wolfgang Held|Camera~~Original Music Composer|Erran Baron Cohen|Sound~~Editor|Eric Kissack|Editing~~Editor|Jon Corn|Editing~~Editor|Scott M. Davids|Editing
709,Timothy Dalton|James Bond|0~~Carey Lowell|Pam Bouvier|1~~Robert Davi|Franz Sanchez|2~~Talisa Soto|Lupe Lamora|3~~Anthony Zerbe|Milton Krest|4~~Frank McRae|Sharkey|5~~David Hedison|Felix Leiter|6~~Wayne Newton|Professor Joe Butcher|7~~Benicio del Toro|Dario|8~~Anthony Starke|Truman-Lodge|9~~Everett McGill|Ed Killifer|10~~Desmond Llewelyn|Q|11~~Pedro Armendáriz Jr.|President Hector Lopez|12~~Robert Brown|M|13~~Grand L. Bush|Hawkins|14~~Priscilla Barnes|Della Churchill Leiter|15~~Don Stroud|Heller|16~~Caroline Bliss|Miss Moneypenny|17~~Cary-Hiroyuki Tagawa|Kwang|18,Director|John Glen|Directing~~Producer|Albert R. Broccoli|Production~~Producer|Tom Pevsner|Production~~Producer|Michael G. Wilson|Production~~Screenplay|Richard Maibaum|Writing~~Screenplay|Michael G. Wilson|Writing~~Director of Photography|Alec Mills|Camera~~Original Music Composer|Michael Kamen|Sound~~Editor|John Grover|Editing~~Production Design|Peter Lamont|Art~~Costume Design|Jodie Lynn Tillen|Costume & Make-Up~~Casting|Janet Hirshenson|Production~~Casting|Jane Jenkins|Production~~Art Direction|Michael Lamont|Art~~Art Direction|Dennis Bosher|Art~~Characters|Ian Fleming|Writing~~Set Decoration|Michael Ford|Art~~Associate Producer|Barbara Broccoli|Production~~Songs|Gladys Knight|Sound
49730,,Director|Catherine Hardwicke|Directing~~Producer|Leonardo DiCaprio|Production~~Producer|Julie Yorn|Production~~Producer|Jennifer Killoran|Production~~Executive Producer|Catherine Hardwicke|Production~~Executive Producer|Michael Ireland|Production~~Executive Producer|Jim Rowe|Production~~Director of Photography|Mandy Walker|Camera~~Original Music Composer|Alex Heffes|Sound~~Original Music Composer|Brian Reitzell|Sound~~Editor|Julia Wong|Editing~~Editor|Nancy Richardson|Editing~~Production Design|Thomas E. Sanders|Art~~Costume Design|Cindy Evans|Costume & Make-Up~~Casting|Ronna Kress|Production~~Visual Effects Supervisor|Jeffrey A. Okun|Visual Effects~~Music Supervisor|Brian Reitzell|Sound~~Set Designer|David Hadaway|Art~~Stunt Coordinator|Andy Cheng|Crew~~Set Decoration|Shane Vieau|Art
